state,county,zip_code,community_name,slug,community_url
AL,Montgomery,36109,Montgomery (36109),montgomery-36109,https://homesignal.net/community.html?zip=36109
AL,Montgomery,36110,Montgomery (36110),montgomery-36110,https://homesignal.net/community.html?zip=36110
AL,Montgomery,36111,Montgomery (36111),montgomery-36111,https://homesignal.net/community.html?zip=36111
AL,Montgomery,36112,Montgomery (36112),montgomery-36112,https://homesignal.net/community.html?zip=36112
AL,Montgomery,36113,Montgomery (36113),montgomery-36113,https://homesignal.net/community.html?zip=36113
AL,Montgomery,36114,Montgomery (36114),montgomery-36114,https://homesignal.net/community.html?zip=36114
AL,Montgomery,36115,Montgomery (36115),montgomery-36115,https://homesignal.net/community.html?zip=36115
AL,Montgomery,36116,Montgomery (36116),montgomery-36116,https://homesignal.net/community.html?zip=36116
AL,Montgomery,36117,Montgomery (36117),montgomery-36117,https://homesignal.net/community.html?zip=36117
AL,Montgomery,36130,Montgomery (36130),montgomery-36130,https://homesignal.net/community.html?zip=36130
AL,Morgan,35016,Arab (35016),arab-35016,https://homesignal.net/community.html?zip=35016
AL,Morgan,35019,Baileyton (35019),baileyton-35019,https://homesignal.net/community.html?zip=35019
AL,Morgan,35087,Joppa (35087),joppa-35087,https://homesignal.net/community.html?zip=35087
AL,Morgan,35175,Union Grove (35175),union-grove-35175,https://homesignal.net/community.html?zip=35175
AL,Morgan,35179,Vinemont (35179),vinemont-35179,https://homesignal.net/community.html?zip=35179
AL,Morgan,35601,Decatur (35601),decatur-35601,https://homesignal.net/community.html?zip=35601
AL,Morgan,35603,Decatur (35603),decatur-35603,https://homesignal.net/community.html?zip=35603
AL,Morgan,35619,Danville (35619),danville-35619,https://homesignal.net/community.html?zip=35619
AL,Morgan,35621,Eva (35621),eva-35621,https://homesignal.net/community.html?zip=35621
AL,Morgan,35622,Falkville (35622),falkville-35622,https://homesignal.net/community.html?zip=35622
AL,Morgan,35640,Hartselle (35640),hartselle-35640,https://homesignal.net/community.html?zip=35640
AL,Morgan,35650,Moulton (35650),moulton-35650,https://homesignal.net/community.html?zip=35650
AL,Morgan,35670,Somerville (35670),somerville-35670,https://homesignal.net/community.html?zip=35670
AL,Morgan,35673,Trinity (35673),trinity-35673,https://homesignal.net/community.html?zip=35673
AL,Morgan,35754,Laceys Spring (35754),laceys-spring-35754,https://homesignal.net/community.html?zip=35754
AL,Morgan,35775,Valhermoso Springs (35775),valhermoso-springs-35775,https://homesignal.net/community.html?zip=35775
AL,Shelby,35007,Alabaster (35007),alabaster-35007,https://homesignal.net/community.html?zip=35007
AL,Shelby,35035,Brierfield (35035),brierfield-35035,https://homesignal.net/community.html?zip=35035
AL,Shelby,35040,Calera (35040),calera-35040,https://homesignal.net/community.html?zip=35040
AL,Shelby,35043,Chelsea (35043),chelsea-35043,https://homesignal.net/community.html?zip=35043
AL,Shelby,35051,Columbiana (35051),columbiana-35051,https://homesignal.net/community.html?zip=35051
AL,Shelby,35078,Harpersville (35078),harpersville-35078,https://homesignal.net/community.html?zip=35078
AL,Shelby,35080,Helena (35080),helena-35080,https://homesignal.net/community.html?zip=35080
AL,Shelby,35114,Alabaster (35114),alabaster-35114,https://homesignal.net/community.html?zip=35114
AL,Shelby,35115,Montevallo (35115),montevallo-35115,https://homesignal.net/community.html?zip=35115
AL,Shelby,35124,Pelham (35124),pelham-35124,https://homesignal.net/community.html?zip=35124
AL,Shelby,35128,Pell City (35128),pell-city-35128,https://homesignal.net/community.html?zip=35128
AL,Shelby,35143,Shelby (35143),shelby-35143,https://homesignal.net/community.html?zip=35143
AL,Shelby,35147,Sterrett (35147),sterrett-35147,https://homesignal.net/community.html?zip=35147
AL,Shelby,35176,Vandiver (35176),vandiver-35176,https://homesignal.net/community.html?zip=35176
AL,Shelby,35178,Vincent (35178),vincent-35178,https://homesignal.net/community.html?zip=35178
AL,Shelby,35185,Westover (35185),westover-35185,https://homesignal.net/community.html?zip=35185
AL,Shelby,35186,Wilsonville (35186),wilsonville-35186,https://homesignal.net/community.html?zip=35186
AL,Shelby,35242,Birmingham (35242),birmingham-35242,https://homesignal.net/community.html?zip=35242
AL,Tuscaloosa,35111,Mc Calla (35111),mc-calla-35111,https://homesignal.net/community.html?zip=35111
AL,Tuscaloosa,35184,West Blocton (35184),west-blocton-35184,https://homesignal.net/community.html?zip=35184
AL,Tuscaloosa,35188,Woodstock (35188),woodstock-35188,https://homesignal.net/community.html?zip=35188
AL,Tuscaloosa,35401,Tuscaloosa (35401),tuscaloosa-35401,https://homesignal.net/community.html?zip=35401
AL,Tuscaloosa,35404,Tuscaloosa (35404),tuscaloosa-35404,https://homesignal.net/community.html?zip=35404
AL,Tuscaloosa,35405,Tuscaloosa (35405),tuscaloosa-35405,https://homesignal.net/community.html?zip=35405
AL,Tuscaloosa,35406,Tuscaloosa (35406),tuscaloosa-35406,https://homesignal.net/community.html?zip=35406
AL,Tuscaloosa,35444,Brookwood (35444),brookwood-35444,https://homesignal.net/community.html?zip=35444
AL,Tuscaloosa,35446,Buhl (35446),buhl-35446,https://homesignal.net/community.html?zip=35446
AL,Tuscaloosa,35452,Coker (35452),coker-35452,https://homesignal.net/community.html?zip=35452
AL,Tuscaloosa,35453,Cottondale (35453),cottondale-35453,https://homesignal.net/community.html?zip=35453
AL,Tuscaloosa,35456,Duncanville (35456),duncanville-35456,https://homesignal.net/community.html?zip=35456
AL,Tuscaloosa,35457,Echola (35457),echola-35457,https://homesignal.net/community.html?zip=35457
AL,Tuscaloosa,35458,Elrod (35458),elrod-35458,https://homesignal.net/community.html?zip=35458
AL,Tuscaloosa,35463,Fosters (35463),fosters-35463,https://homesignal.net/community.html?zip=35463
AL,Tuscaloosa,35466,Gordo (35466),gordo-35466,https://homesignal.net/community.html?zip=35466
AL,Tuscaloosa,35469,Knoxville (35469),knoxville-35469,https://homesignal.net/community.html?zip=35469
AL,Tuscaloosa,35473,Northport (35473),northport-35473,https://homesignal.net/community.html?zip=35473
AL,Tuscaloosa,35474,Moundville (35474),moundville-35474,https://homesignal.net/community.html?zip=35474
AL,Tuscaloosa,35475,Northport (35475),northport-35475,https://homesignal.net/community.html?zip=35475
AL,Tuscaloosa,35476,Northport (35476),northport-35476,https://homesignal.net/community.html?zip=35476
AL,Tuscaloosa,35480,Ralph (35480),ralph-35480,https://homesignal.net/community.html?zip=35480
AL,Tuscaloosa,35487,Tuscaloosa (35487),tuscaloosa-35487,https://homesignal.net/community.html?zip=35487
AL,Tuscaloosa,35490,Vance (35490),vance-35490,https://homesignal.net/community.html?zip=35490
AL,Tuscaloosa,35546,Berry (35546),berry-35546,https://homesignal.net/community.html?zip=35546
AL,Tuscaloosa,35555,Fayette (35555),fayette-35555,https://homesignal.net/community.html?zip=35555
AL,Tuscaloosa,35579,Oakman (35579),oakman-35579,https://homesignal.net/community.html?zip=35579
AR,Benton,72712,Bentonville (72712),bentonville-72712,https://homesignal.net/community.html?zip=72712
AR,Benton,72713,Bentonville (72713),bentonville-72713,https://homesignal.net/community.html?zip=72713
AR,Benton,72714,Bella Vista (72714),bella-vista-72714,https://homesignal.net/community.html?zip=72714
AR,Benton,72715,Bella Vista (72715),bella-vista-72715,https://homesignal.net/community.html?zip=72715
AR,Benton,72718,Cave Springs (72718),cave-springs-72718,https://homesignal.net/community.html?zip=72718
AR,Benton,72719,Centerton (72719),centerton-72719,https://homesignal.net/community.html?zip=72719
AR,Benton,72722,Decatur (72722),decatur-72722,https://homesignal.net/community.html?zip=72722
AR,Benton,72732,Garfield (72732),garfield-72732,https://homesignal.net/community.html?zip=72732
AR,Benton,72734,Gentry (72734),gentry-72734,https://homesignal.net/community.html?zip=72734
AR,Benton,72736,Gravette (72736),gravette-72736,https://homesignal.net/community.html?zip=72736
AR,Benton,72738,Hindsville (72738),hindsville-72738,https://homesignal.net/community.html?zip=72738
AR,Benton,72739,Hiwasse (72739),hiwasse-72739,https://homesignal.net/community.html?zip=72739
AR,Benton,72745,Lowell (72745),lowell-72745,https://homesignal.net/community.html?zip=72745
AR,Benton,72747,Maysville (72747),maysville-72747,https://homesignal.net/community.html?zip=72747
AR,Benton,72751,Pea Ridge (72751),pea-ridge-72751,https://homesignal.net/community.html?zip=72751
AR,Benton,72756,Rogers (72756),rogers-72756,https://homesignal.net/community.html?zip=72756
AR,Benton,72758,Rogers (72758),rogers-72758,https://homesignal.net/community.html?zip=72758
AR,Benton,72761,Siloam Springs (72761),siloam-springs-72761,https://homesignal.net/community.html?zip=72761
AR,Benton,72768,Sulphur Springs (72768),sulphur-springs-72768,https://homesignal.net/community.html?zip=72768
AR,Craighead,72401,Jonesboro (72401),jonesboro-72401,https://homesignal.net/community.html?zip=72401
AR,Craighead,72404,Jonesboro (72404),jonesboro-72404,https://homesignal.net/community.html?zip=72404
AR,Craighead,72405,Jonesboro (72405),jonesboro-72405,https://homesignal.net/community.html?zip=72405
AR,Craighead,72411,Bay (72411),bay-72411,https://homesignal.net/community.html?zip=72411
AR,Craighead,72414,Black Oak (72414),black-oak-72414,https://homesignal.net/community.html?zip=72414
AR,Craighead,72416,Bono (72416),bono-72416,https://homesignal.net/community.html?zip=72416
AR,Craighead,72417,Brookland (72417),brookland-72417,https://homesignal.net/community.html?zip=72417
AR,Craighead,72419,Caraway (72419),caraway-72419,https://homesignal.net/community.html?zip=72419
AR,Craighead,72421,Cash (72421),cash-72421,https://homesignal.net/community.html?zip=72421
AR,Craighead,72427,Egypt (72427),egypt-72427,https://homesignal.net/community.html?zip=72427
AR,Craighead,72437,Lake City (72437),lake-city-72437,https://homesignal.net/community.html?zip=72437
AR,Craighead,72438,Leachville (72438),leachville-72438,https://homesignal.net/community.html?zip=72438
AR,Craighead,72447,Monette (72447),monette-72447,https://homesignal.net/community.html?zip=72447
AR,Craighead,72450,Paragould (72450),paragould-72450,https://homesignal.net/community.html?zip=72450
AR,Craighead,72467,State University (72467),state-university-72467,https://homesignal.net/community.html?zip=72467
AR,Craighead,72476,Walnut Ridge (72476),walnut-ridge-72476,https://homesignal.net/community.html?zip=72476
AR,Craighead,72479,Weiner (72479),weiner-72479,https://homesignal.net/community.html?zip=72479
AR,Faulkner,72032,Conway (72032),conway-72032,https://homesignal.net/community.html?zip=72032
AR,Faulkner,72034,Conway (72034),conway-72034,https://homesignal.net/community.html?zip=72034
AR,Faulkner,72035,Conway (72035),conway-72035,https://homesignal.net/community.html?zip=72035
AR,Faulkner,72039,Damascus (72039),damascus-72039,https://homesignal.net/community.html?zip=72039
AR,Faulkner,72047,Enola (72047),enola-72047,https://homesignal.net/community.html?zip=72047
AR,Faulkner,72058,Greenbrier (72058),greenbrier-72058,https://homesignal.net/community.html?zip=72058
AR,Faulkner,72061,Guy (72061),guy-72061,https://homesignal.net/community.html?zip=72061
AR,Faulkner,72106,Mayflower (72106),mayflower-72106,https://homesignal.net/community.html?zip=72106
AR,Faulkner,72111,Mount Vernon (72111),mount-vernon-72111,https://homesignal.net/community.html?zip=72111
AR,Faulkner,72131,Quitman (72131),quitman-72131,https://homesignal.net/community.html?zip=72131
AR,Faulkner,72173,Vilonia (72173),vilonia-72173,https://homesignal.net/community.html?zip=72173
AR,Faulkner,72181,Wooster (72181),wooster-72181,https://homesignal.net/community.html?zip=72181
AR,Garland,71901,Hot Springs National Park (71901),hot-springs-national-park-71901,https://homesignal.net/community.html?zip=71901
AR,Garland,71909,Hot Springs Village (71909),hot-springs-village-71909,https://homesignal.net/community.html?zip=71909
AR,Garland,71913,Hot Springs National Park (71913),hot-springs-national-park-71913,https://homesignal.net/community.html?zip=71913
AR,Garland,71933,Bonnerdale (71933),bonnerdale-71933,https://homesignal.net/community.html?zip=71933
AR,Garland,71949,Jessieville (71949),jessieville-71949,https://homesignal.net/community.html?zip=71949
AR,Garland,71956,Mountain Pine (71956),mountain-pine-71956,https://homesignal.net/community.html?zip=71956
AR,Garland,71964,Pearcy (71964),pearcy-71964,https://homesignal.net/community.html?zip=71964
AR,Garland,71968,Royal (71968),royal-71968,https://homesignal.net/community.html?zip=71968
AR,Lonoke,72007,Austin (72007),austin-72007,https://homesignal.net/community.html?zip=72007
AR,Lonoke,72023,Cabot (72023),cabot-72023,https://homesignal.net/community.html?zip=72023
AR,Lonoke,72024,Carlisle (72024),carlisle-72024,https://homesignal.net/community.html?zip=72024
AR,Lonoke,72046,England (72046),england-72046,https://homesignal.net/community.html?zip=72046
AR,Lonoke,72072,Humnoke (72072),humnoke-72072,https://homesignal.net/community.html?zip=72072
AR,Lonoke,72083,Keo (72083),keo-72083,https://homesignal.net/community.html?zip=72083
AR,Lonoke,72086,Lonoke (72086),lonoke-72086,https://homesignal.net/community.html?zip=72086
AR,Lonoke,72160,Stuttgart (72160),stuttgart-72160,https://homesignal.net/community.html?zip=72160
AR,Lonoke,72176,Ward (72176),ward-72176,https://homesignal.net/community.html?zip=72176
AR,Pulaski,72016,Bigelow (72016),bigelow-72016,https://homesignal.net/community.html?zip=72016
AR,Pulaski,72053,College Station (72053),college-station-72053,https://homesignal.net/community.html?zip=72053
AR,Pulaski,72076,Jacksonville (72076),jacksonville-72076,https://homesignal.net/community.html?zip=72076
AR,Pulaski,72099,Little Rock Air Force Base (72099),little-rock-air-force-base-72099,https://homesignal.net/community.html?zip=72099
AR,Pulaski,72113,Maumelle (72113),maumelle-72113,https://homesignal.net/community.html?zip=72113
AR,Pulaski,72114,North Little Rock (72114),north-little-rock-72114,https://homesignal.net/community.html?zip=72114
AR,Pulaski,72116,North Little Rock (72116),north-little-rock-72116,https://homesignal.net/community.html?zip=72116
AR,Pulaski,72117,North Little Rock (72117),north-little-rock-72117,https://homesignal.net/community.html?zip=72117
AR,Pulaski,72118,North Little Rock (72118),north-little-rock-72118,https://homesignal.net/community.html?zip=72118
AR,Pulaski,72119,North Little Rock (72119),north-little-rock-72119,https://homesignal.net/community.html?zip=72119
AR,Pulaski,72120,Sherwood (72120),sherwood-72120,https://homesignal.net/community.html?zip=72120
AR,Pulaski,72126,Perryville (72126),perryville-72126,https://homesignal.net/community.html?zip=72126
AR,Pulaski,72135,Roland (72135),roland-72135,https://homesignal.net/community.html?zip=72135
AR,Pulaski,72142,Scott (72142),scott-72142,https://homesignal.net/community.html?zip=72142
AR,Pulaski,72180,Woodson (72180),woodson-72180,https://homesignal.net/community.html?zip=72180
AR,Pulaski,72183,Wrightsville (72183),wrightsville-72183,https://homesignal.net/community.html?zip=72183
AR,Pulaski,72199,North Little Rock (72199),north-little-rock-72199,https://homesignal.net/community.html?zip=72199
AR,Pulaski,72201,Little Rock (72201),little-rock-72201,https://homesignal.net/community.html?zip=72201
